_id,Policy_Number,Base_Policy,Month,Month_Claimed,Age_Group,Age_Of_Vehicle,Fault,Past_Number_Of_Claims,Year,Fraud,Insurance_Amount,Vehicle,Accident_Area
655e239691d67ee903e571bc,13650,Liability,Dec,Dec,41-50,7 years,Third Party,6,1996,0,52174,655d395b7086282ba8e0814a,655d5a177086282ba8e08158
655e239691d67ee903e571bd,13651,All Perils,Jul,Jul,41-50,7 years,Policy Holder,3,1996,1,17423,655d395b7086282ba8e08147,655d5a177086282ba8e08157
655e239691d67ee903e571be,13652,Liability,Feb,Feb,31-40,7 years,Policy Holder,3,1996,0,61018,655d395b7086282ba8e08125,655d5a177086282ba8e08156
655e239691d67ee903e571bf,13653,Liability,Feb,Feb,41-50,more than 7,Policy Holder,5,1996,0,50331,655d395b7086282ba8e08134,655d5a177086282ba8e0815a
655e239691d67ee903e571c0,13654,Collision,Jan,Jan,31-40,6 years,Policy Holder,4,1996,0,16202,655d395b7086282ba8e0811f,655d5a177086282ba8e08156
655e239691d67ee903e571c1,13655,All Perils,Jul,Aug,21-30,6 years,Policy Holder,0,1996,1,24252,655d395b7086282ba8e08147,655d5a177086282ba8e08159
655e239691d67ee903e571c2,13656,Collision,Jan,Feb,21-30,7 years,Policy Holder,0,1996,0,27950,655d395b7086282ba8e08133,655d5a177086282ba8e0815a
655e239691d67ee903e571c3,13657,All Perils,Dec,Jan,31-40,7 years,Third Party,5,1996,0,35590,655d395b7086282ba8e08126,655d5a177086282ba8e08158
655e239691d67ee903e571c4,13658,Collision,Jul,Jul,21-30,7 years,Third Party,0,1996,0,21953,655d395b7086282ba8e08133,655d5a177086282ba8e08156
655e239691d67ee903e571c5,13659,All Perils,Dec,Jan,51-60,more than 7,Policy Holder,3,1996,1,47108,655d395b7086282ba8e08120,655d5a177086282ba8e08155
655e239691d67ee903e571c6,13660,All Perils,Dec,Jan,41-50,more than 7,Policy Holder,0,1996,1,12773,655d395b7086282ba8e0812e,655d5a177086282ba8e08159
655e239691d67ee903e571c7,13661,Collision,Nov,Nov,31-40,6 years,Policy Holder,8,1996,1,20300,655d395b7086282ba8e08133,655d5a177086282ba8e0815c
655e239691d67ee903e571c8,13662,Liability,Jun,Jun,21-30,3 years,Policy Holder,4,1996,0,57436,655d395b7086282ba8e08146,655d5a177086282ba8e0815a
655e239691d67ee903e571c9,13663,All Perils,Mar,Mar,31-40,7 years,Policy Holder,3,1996,0,21802,655d395b7086282ba8e08124,655d5a177086282ba8e0815c
655e239691d67ee903e571ca,13664,All Perils,Mar,Mar,41-50,6 years,Third Party,3,1996,0,21636,655d395b7086282ba8e08133,655d5a177086282ba8e08153
655e239691d67ee903e571cb,13665,Liability,Feb,Feb,21-30,6 years,Third Party,2,1996,0,54107,655d395b7086282ba8e0812d,655d5a177086282ba8e08154
655e239691d67ee903e571cc,13666,Liability,Feb,Feb,41-50,more than 7,Policy Holder,3,1996,1,61547,655d395b7086282ba8e0813d,655d5a177086282ba8e0815b
655e239691d67ee903e571cd,13667,Collision,Feb,Feb,21-30,5 years,Policy Holder,0,1996,0,10807,655d395b7086282ba8e08147,655d5a177086282ba8e0815c
655e239691d67ee903e571ce,13668,Liability,Feb,Feb,41-50,more than 7,Policy Holder,4,1996,0,63675,655d395b7086282ba8e08134,655d5a177086282ba8e08155
655e239691d67ee903e571cf,13669,All Perils,Feb,Feb,51-60,7 years,Policy Holder,0,1996,1,41109,655d395b7086282ba8e08120,655d5a177086282ba8e08152
655e239691d67ee903e571d0,13670,Liability,Jan,Feb,41-50,more than 7,Policy Holder,4,1996,0,55364,655d395b7086282ba8e0813d,655d5a177086282ba8e08159
655e239691d67ee903e571d1,13671,Collision,Jan,Feb,41-50,more than 7,Policy Holder,4,1996,0,15967,655d395b7086282ba8e08149,655d5a177086282ba8e08153
655e239691d67ee903e571d2,13672,Collision,Jan,Jan,31-40,6 years,Policy Holder,4,1996,0,15652,655d395b7086282ba8e08133,655d5a177086282ba8e0815b
655e239691d67ee903e571d3,13673,Liability,Jan,Jan,31-40,6 years,Policy Holder,5,1996,1,63138,655d395b7086282ba8e08134,655d5a177086282ba8e08157
655e239691d67ee903e571d4,13674,Collision,Sep,Jan,31-40,more than 7,Policy Holder,4,1996,0,23139,655d395b7086282ba8e08124,655d5a177086282ba8e0815a
655e239691d67ee903e571d5,13675,Collision,Sep,May,41-50,more than 7,Policy Holder,4,1996,1,28110,655d395b7086282ba8e0813e,655d5a177086282ba8e08154
655e239691d67ee903e571d6,13676,Collision,Aug,Aug,20-Nov,new,Policy Holder,0,1996,0,23293,655d395b7086282ba8e0812e,655d5a177086282ba8e0815b
655e239691d67ee903e571d7,13677,Collision,Jul,Jul,41-50,7 years,Third Party,0,1996,0,16591,655d395b7086282ba8e0813e,655d5a177086282ba8e0815a
655e239691d67ee903e571d8,13678,Liability,Feb,Feb,31-40,6 years,Policy Holder,7,1996,1,57502,655d395b7086282ba8e0814a,655d5a177086282ba8e08158
655e239691d67ee903e571d9,13679,Collision,Aug,Aug,31-40,7 years,Policy Holder,5,1996,0,18241,655d395b7086282ba8e08133,655d5a177086282ba8e0815c
655e239691d67ee903e571da,13680,All Perils,Feb,Feb,51-60,more than 7,Third Party,0,1996,1,28085,655d395b7086282ba8e08147,655d5a177086282ba8e08154
655e239691d67ee903e571db,13681,Liability,Jan,Feb,21-30,6 years,Policy Holder,5,1996,0,69238,655d395b7086282ba8e0813d,655d5a177086282ba8e0815c
655e239691d67ee903e571dc,13682,All Perils,Sep,Jan,61-70,more than 7,Policy Holder,1,1996,1,35696,655d395b7086282ba8e08126,655d5a177086282ba8e08156
655e239691d67ee903e571dd,13683,Collision,Jun,Jul,31-40,6 years,Third Party,7,1996,1,25727,655d395b7086282ba8e0812e,655d5a177086282ba8e08155
655e239691d67ee903e571de,13684,Liability,Jun,Jul,21-30,6 years,Policy Holder,4,1996,1,51797,655d395b7086282ba8e08125,655d5a177086282ba8e0815b
655e239691d67ee903e571df,13685,All Perils,Mar,Mar,20-Nov,new,Third Party,3,1996,0,49651,655d395b7086282ba8e0812f,655d5a177086282ba8e0814e
655e239691d67ee903e571e0,13686,All Perils,Mar,Mar,51-60,more than 7,Policy Holder,0,1996,0,26048,655d395b7086282ba8e0811f,655d5a177086282ba8e0815a
655e239691d67ee903e571e1,13687,Liability,Jan,Jan,21-30,7 years,Policy Holder,3,1996,1,54647,655d395b7086282ba8e08134,655d5a177086282ba8e08152
655e239691d67ee903e571e2,13688,Collision,Jan,Jan,31-40,7 years,Third Party,0,1996,0,28386,655d395b7086282ba8e0812e,655d5a177086282ba8e0815b
655e239691d67ee903e571e3,13689,Collision,Jul,Jul,41-50,7 years,Policy Holder,3,1996,0,21390,655d395b7086282ba8e0812e,655d5a177086282ba8e0815a
655e239691d67ee903e571e4,13690,Collision,Dec,Dec,21-30,7 years,Policy Holder,0,1996,0,13377,655d395b7086282ba8e08133,655d5a177086282ba8e08159
655e239691d67ee903e571e5,13691,Collision,Nov,Nov,41-50,7 years,Policy Holder,0,1996,1,21206,655d395b7086282ba8e08147,655d5a177086282ba8e08152
655e239691d67ee903e571e6,13692,All Perils,Jun,Jul,31-40,6 years,Third Party,0,1996,0,16343,655d395b7086282ba8e0813e,655d5a177086282ba8e08158
655e239691d67ee903e571e7,13693,Liability,Feb,Feb,21-30,6 years,Policy Holder,7,1996,0,50294,655d395b7086282ba8e08134,655d5a177086282ba8e08157
655e239691d67ee903e571e8,13694,Collision,Feb,Jun,41-50,7 years,Policy Holder,1,1996,0,12765,655d395b7086282ba8e0813e,655d5a177086282ba8e08151
655e239691d67ee903e571e9,13695,All Perils,Feb,Feb,31-40,7 years,Third Party,0,1996,1,10864,655d395b7086282ba8e0813e,655d5a177086282ba8e08159
655e239691d67ee903e571ea,13696,All Perils,Oct,Oct,31-40,5 years,Policy Holder,3,1996,1,10254,655d395b7086282ba8e08147,655d5a177086282ba8e0815b
655e239691d67ee903e571eb,13697,Liability,Oct,Oct,41-50,7 years,Policy Holder,4,1996,1,66771,655d395b7086282ba8e0813d,655d5a177086282ba8e0815c
655e239691d67ee903e571ec,13698,Collision,Sep,Sep,31-40,7 years,Policy Holder,0,1996,0,18555,655d395b7086282ba8e08133,655d5a177086282ba8e0815a
655e239691d67ee903e571ed,13699,Liability,Jun,Jun,31-40,6 years,Third Party,6,1996,1,66986,655d395b7086282ba8e0813d,655d5a177086282ba8e08153
655e239691d67ee903e571ee,13700,Collision,Apr,May,51-60,more than 7,Third Party,1,1996,1,25382,655d395b7086282ba8e08133,655d5a177086282ba8e08159
655e239691d67ee903e571ef,13701,All Perils,Mar,Apr,61-70,7 years,Third Party,1,1996,1,17428,655d395b7086282ba8e08133,655d5a177086282ba8e0815a
655e239691d67ee903e571f0,13702,All Perils,Jan,Feb,21-30,6 years,Policy Holder,3,1996,1,21420,655d395b7086282ba8e08147,655d5a177086282ba8e0815b
655e239691d67ee903e571f1,13703,Collision,May,Jun,21-30,5 years,Policy Holder,7,1996,1,23944,655d395b7086282ba8e0813e,655d5a177086282ba8e0815c
655e239691d67ee903e571f2,13704,All Perils,Mar,Apr,20-Nov,new,Policy Holder,0,1996,1,22125,655d395b7086282ba8e0812e,655d5a177086282ba8e08155
655e239691d67ee903e571f3,13705,All Perils,Jun,Jun,41-50,7 years,Policy Holder,0,1996,0,29104,655d395b7086282ba8e08133,655d5a177086282ba8e08159
655e239691d67ee903e571f4,13706,All Perils,Jun,Jun,31-40,4 years,Policy Holder,0,1996,1,13327,655d395b7086282ba8e0811f,655d5a177086282ba8e08153
655e239691d67ee903e571f5,13707,All Perils,Apr,Apr,61-70,more than 7,Policy Holder,3,1996,0,41847,655d395b7086282ba8e08120,655d5a177086282ba8e0815a
655e239691d67ee903e571f6,13708,Liability,Apr,Apr,31-40,6 years,Policy Holder,0,1996,1,63688,655d395b7086282ba8e08134,655d5a177086282ba8e08156
655e239691d67ee903e571f7,13709,All Perils,Jul,Jul,21-30,6 years,Third Party,0,1996,0,28590,655d395b7086282ba8e08133,655d5a177086282ba8e0815c
655e239691d67ee903e571f8,13710,Collision,Feb,Mar,41-50,7 years,Policy Holder,0,1996,0,11712,655d395b7086282ba8e08142,655d5a177086282ba8e0814f
655e239691d67ee903e571f9,13711,Liability,Feb,Feb,51-60,more than 7,Policy Holder,6,1996,0,51195,655d395b7086282ba8e08146,655d5a177086282ba8e08157
655e239691d67ee903e571fa,13712,Collision,Feb,Feb,41-50,7 years,Policy Holder,0,1996,0,25962,655d395b7086282ba8e08147,655d5a177086282ba8e08156
655e239691d67ee903e571fb,13713,All Perils,Jul,Jul,41-50,7 years,Third Party,0,1996,0,25261,655d395b7086282ba8e0813e,655d5a177086282ba8e08153
655e239691d67ee903e571fc,13714,Collision,Jul,Jul,41-50,more than 7,Policy Holder,0,1996,1,23399,655d395b7086282ba8e0813e,655d5a177086282ba8e0815b
655e239691d67ee903e571fd,13715,All Perils,Jan,Jan,20-Nov,new,Policy Holder,0,1996,1,29712,655d395b7086282ba8e0812e,655d5a177086282ba8e08154
655e239691d67ee903e571fe,13716,All Perils,Jan,Jan,61-70,7 years,Third Party,0,1996,0,14014,655d395b7086282ba8e0813e,655d5a177086282ba8e0815a
655e239691d67ee903e571ff,13717,All Perils,Jan,Jan,51-60,more than 7,Policy Holder,2,1996,0,46508,655d395b7086282ba8e0813f,655d5a177086282ba8e0815c
655e239691d67ee903e57200,13718,Liability,Dec,Jan,31-40,5 years,Policy Holder,0,1996,0,60695,655d395b7086282ba8e0812d,655d5a177086282ba8e0815b
655e239691d67ee903e57201,13719,All Perils,Dec,Jan,20-Nov,new,Third Party,0,1996,1,23340,655d395b7086282ba8e0812e,655d5a177086282ba8e0815a
655e239691d67ee903e57202,13720,Liability,Dec,Jan,41-50,7 years,Third Party,6,1996,1,60815,655d395b7086282ba8e0812d,655d5a177086282ba8e08158
655e239691d67ee903e57203,13721,Liability,Dec,Jan,31-40,more than 7,Policy Holder,7,1996,0,50449,655d395b7086282ba8e0812d,655d5a177086282ba8e0815c
655e239691d67ee903e57204,13722,Liability,Dec,Jan,51-60,more than 7,Policy Holder,0,1996,0,61829,655d395b7086282ba8e0812d,655d5a177086282ba8e0815a
655e239691d67ee903e57205,13723,All Perils,Dec,Mar,41-50,7 years,Policy Holder,1,1996,0,23055,655d395b7086282ba8e0813e,655d5a177086282ba8e0815c
655e239691d67ee903e57206,13724,All Perils,Dec,Jan,21-30,5 years,Third Party,3,1996,0,24583,655d395b7086282ba8e0813e,655d5a177086282ba8e0815b
655e239691d67ee903e57207,13725,All Perils,Dec,Jan,31-40,6 years,Third Party,3,1996,0,27417,655d395b7086282ba8e08147,655d5a177086282ba8e08159
655e239691d67ee903e57208,13726,Collision,Dec,Jan,61-70,more than 7,Policy Holder,0,1996,0,17592,655d395b7086282ba8e08133,655d5a177086282ba8e0815b
655e239691d67ee903e57209,13727,Collision,Jul,Jul,21-30,6 years,Policy Holder,3,1996,0,20261,655d395b7086282ba8e08133,655d5a177086282ba8e08153
655e239691d67ee903e5720a,13728,All Perils,Dec,Jan,41-50,7 years,Policy Holder,4,1996,1,48823,655d395b7086282ba8e0813f,655d5a177086282ba8e0815a
655e239691d67ee903e5720b,13729,Liability,Jan,Jan,21-30,7 years,Policy Holder,6,1996,0,64971,655d395b7086282ba8e08125,655d5a177086282ba8e0815c
655e239691d67ee903e5720c,13730,Collision,Jan,Jan,41-50,7 years,Policy Holder,5,1996,1,25924,655d395b7086282ba8e0812e,655d5a177086282ba8e08159
655e239691d67ee903e5720d,13731,Liability,Jan,Jan,31-40,7 years,Policy Holder,2,1996,1,65511,655d395b7086282ba8e08134,655d5a177086282ba8e08150
655e239691d67ee903e5720e,13732,All Perils,Jan,Jan,31-40,more than 7,Policy Holder,0,1996,1,25839,655d395b7086282ba8e08147,655d5a177086282ba8e0815b
655e239691d67ee903e5720f,13733,Liability,Jan,Jan,51-60,more than 7,Policy Holder,3,1996,0,68015,655d395b7086282ba8e0813d,655d5a177086282ba8e08157
655e239691d67ee903e57210,13734,All Perils,Jan,Jan,51-60,more than 7,Policy Holder,7,1996,1,31911,655d395b7086282ba8e08126,655d5a177086282ba8e08158
655e239691d67ee903e57211,13735,Liability,Jan,Jan,31-40,7 years,Policy Holder,0,1996,0,56468,655d395b7086282ba8e08146,655d5a177086282ba8e08159
655e239691d67ee903e57212,13736,Liability,Jan,Feb,51-60,7 years,Third Party,6,1996,0,63289,655d395b7086282ba8e08146,655d5a177086282ba8e0815b
655e239691d67ee903e57213,13737,Liability,Jan,Jan,51-60,6 years,Policy Holder,2,1996,1,65091,655d395b7086282ba8e08146,655d5a177086282ba8e0815a
655e239691d67ee903e57214,13738,Liability,Jan,Jan,21-30,6 years,Policy Holder,7,1996,1,63043,655d395b7086282ba8e08134,655d5a177086282ba8e08156
655e239691d67ee903e57215,13739,Collision,Jul,Aug,41-50,7 years,Third Party,0,1996,0,59006,655d395b7086282ba8e08134,655d5a177086282ba8e08157
655e239691d67ee903e57216,13740,Collision,Jan,Jan,51-60,more than 7,Policy Holder,3,1996,1,11976,655d395b7086282ba8e0813e,655d5a177086282ba8e08159
655e239691d67ee903e57217,13741,All Perils,Jan,Jan,61-70,more than 7,Policy Holder,0,1996,0,57801,655d395b7086282ba8e08125,655d5a177086282ba8e08158
655e239691d67ee903e57218,13742,Liability,Jan,Jan,21-30,6 years,Policy Holder,0,1996,0,54963,655d395b7086282ba8e08125,655d5a177086282ba8e08151
655e239691d67ee903e57219,13743,Liability,Jan,Jan,21-30,6 years,Policy Holder,7,1996,1,61198,655d395b7086282ba8e0813d,655d5a177086282ba8e0815a
655e239691d67ee903e5721a,13744,All Perils,Jan,Jan,51-60,6 years,Third Party,1,1996,1,10301,655d395b7086282ba8e0813e,655d5a177086282ba8e08156
655e239691d67ee903e5721b,13745,All Perils,Jan,Jan,41-50,7 years,Policy Holder,0,1996,1,18097,655d395b7086282ba8e08149,655d5a177086282ba8e0814f
655e239691d67ee903e5721c,13746,Liability,Jan,Jan,71-80,6 years,Policy Holder,3,1996,0,59829,655d395b7086282ba8e08134,655d5a177086282ba8e0815a
655e239691d67ee903e5721d,13747,Collision,Jan,Jan,51-60,more than 7,Policy Holder,0,1996,1,26736,655d395b7086282ba8e08147,655d5a177086282ba8e08152
655e239691d67ee903e5721e,13748,All Perils,Jan,Jan,41-50,7 years,Policy Holder,0,1996,1,28278,655d395b7086282ba8e0813e,655d5a177086282ba8e08158
655e239691d67ee903e5721f,13749,Liability,Jan,Jan,51-60,more than 7,Third Party,0,1996,0,67074,655d395b7086282ba8e0812d,655d5a177086282ba8e08155
655e239691d67ee903e57220,13750,All Perils,Jan,Jan,41-50,7 years,Policy Holder,2,1996,0,26727,655d395b7086282ba8e08133,655d5a177086282ba8e08154
655e239691d67ee903e57221,13751,All Perils,Jul,Aug,31-40,7 years,Third Party,0,1996,1,22535,655d395b7086282ba8e0813e,655d5a177086282ba8e0815c
655e239691d67ee903e57222,13752,All Perils,Jan,Feb,31-40,6 years,Policy Holder,0,1996,0,29741,655d395b7086282ba8e08124,655d5a177086282ba8e08155
655e239691d67ee903e57223,13753,Liability,Jan,Jan,20-Nov,new,Policy Holder,3,1996,0,56690,655d395b7086282ba8e0812d,655d5a177086282ba8e08157
655e239691d67ee903e57224,13754,Liability,Feb,Feb,21-30,7 years,Policy Holder,3,1996,1,61030,655d395b7086282ba8e0812b,655d5a177086282ba8e08156
655e239691d67ee903e57225,13755,Collision,Feb,Feb,31-40,6 years,Policy Holder,0,1996,0,14446,655d395b7086282ba8e08147,655d5a177086282ba8e08158
655e239691d67ee903e57226,13756,Liability,Mar,Mar,41-50,more than 7,Policy Holder,0,1996,0,53806,655d395b7086282ba8e08146,655d5a177086282ba8e08151
655e239691d67ee903e57227,13757,Liability,Mar,Mar,31-40,7 years,Policy Holder,4,1996,1,56235,655d395b7086282ba8e0812d,655d5a177086282ba8e08157
655e239691d67ee903e57228,13758,Collision,Mar,Mar,31-40,6 years,Third Party,0,1996,0,19740,655d395b7086282ba8e0813e,655d5a177086282ba8e0815a
655e239691d67ee903e57229,13759,All Perils,Jul,Aug,31-40,6 years,Third Party,1,1996,0,12454,655d395b7086282ba8e0813e,655d5a177086282ba8e0815c
655e239691d67ee903e5722a,13760,Collision,Mar,Mar,20-Nov,new,Policy Holder,0,1996,0,14150,655d395b7086282ba8e0812e,655d5a177086282ba8e0814f
655e239691d67ee903e5722b,13761,All Perils,May,May,51-60,more than 7,Third Party,1,1996,0,23628,655d395b7086282ba8e0812c,655d5a177086282ba8e08155
655e239691d67ee903e5722c,13762,Liability,Aug,Aug,31-40,6 years,Third Party,3,1996,0,60509,655d395b7086282ba8e0813d,655d5a177086282ba8e0814e
655e239691d67ee903e5722d,13763,Collision,Sep,Sep,21-30,6 years,Third Party,0,1996,1,23451,655d395b7086282ba8e08147,655d5a177086282ba8e0815c
655e239691d67ee903e5722e,13764,Collision,Nov,Dec,21-30,5 years,Policy Holder,0,1996,0,10890,655d395b7086282ba8e08133,655d5a177086282ba8e0815a
655e239691d67ee903e5722f,13765,All Perils,Dec,Jan,71-80,more than 7,Policy Holder,3,1996,0,17831,655d395b7086282ba8e0813e,655d5a177086282ba8e08154
655e239691d67ee903e57230,13766,All Perils,Jul,Aug,51-60,7 years,Policy Holder,3,1996,1,10666,655d395b7086282ba8e08147,655d5a177086282ba8e0815b
655e239691d67ee903e57231,13767,Collision,Jan,Jan,41-50,7 years,Policy Holder,1,1996,0,19659,655d395b7086282ba8e08124,655d5a177086282ba8e0815a
655e239691d67ee903e57232,13768,Liability,Jan,Feb,51-60,7 years,Policy Holder,6,1996,0,59475,655d395b7086282ba8e0812d,655d5a177086282ba8e0815b
655e239691d67ee903e57233,13769,All Perils,Jan,Jan,31-40,7 years,Policy Holder,0,1996,1,13523,655d395b7086282ba8e0813e,655d5a177086282ba8e08153
655e239691d67ee903e57234,13770,All Perils,Jan,Jan,21-30,7 years,Third Party,0,1996,0,27334,655d395b7086282ba8e0813e,655d5a177086282ba8e08154
655e239691d67ee903e57235,13771,Liability,Jan,Jan,41-50,7 years,Policy Holder,3,1996,0,61943,655d395b7086282ba8e08146,655d5a177086282ba8e0815c
655e239691d67ee903e57236,13772,Liability,Jan,Jan,41-50,7 years,Policy Holder,1,1996,0,51951,655d395b7086282ba8e0812d,655d5a177086282ba8e08156
655e239691d67ee903e57237,13773,Collision,Jan,Jan,31-40,7 years,Policy Holder,0,1996,0,24062,655d395b7086282ba8e08147,655d5a177086282ba8e0815a
655e239691d67ee903e57238,13774,Collision,Jan,Jan,21-30,7 years,Third Party,5,1996,0,25271,655d395b7086282ba8e08133,655d5a177086282ba8e08156
655e239691d67ee903e57239,13775,Collision,Jan,Feb,51-60,6 years,Policy Holder,2,1996,0,22529,655d395b7086282ba8e08124,655d5a177086282ba8e08154
655e239691d67ee903e5723a,13776,All Perils,Jan,Jan,31-40,more than 7,Third Party,0,1996,0,20338,655d395b7086282ba8e0812e,655d5a177086282ba8e08158
655e239691d67ee903e5723b,13777,Liability,Jan,Jan,31-40,6 years,Policy Holder,3,1996,1,62341,655d395b7086282ba8e08125,655d5a177086282ba8e08152
655e239691d67ee903e5723c,13778,Collision,Jan,Jan,41-50,7 years,Policy Holder,0,1996,0,14259,655d395b7086282ba8e08147,655d5a177086282ba8e08156
655e239691d67ee903e5723d,13779,All Perils,Jan,Jan,71-80,more than 7,Third Party,0,1996,1,15996,655d395b7086282ba8e08147,655d5a177086282ba8e0815a
655e239691d67ee903e5723e,13780,Collision,Jan,Jan,31-40,6 years,Policy Holder,0,1996,1,20430,655d395b7086282ba8e0812e,655d5a177086282ba8e08154
655e239691d67ee903e5723f,13781,Collision,Jan,Jan,21-30,7 years,Third Party,4,1996,1,23446,655d395b7086282ba8e08124,655d5a177086282ba8e0815c
655e239691d67ee903e57240,13782,All Perils,Feb,Feb,61-70,more than 7,Policy Holder,0,1996,0,13546,655d395b7086282ba8e0813e,655d5a177086282ba8e0815a
655e239691d67ee903e57241,13783,Collision,Feb,Feb,31-40,6 years,Policy Holder,3,1996,1,15848,655d395b7086282ba8e0813e,655d5a177086282ba8e08158
655e239691d67ee903e57242,13784,Collision,Feb,Feb,51-60,more than 7,Policy Holder,1,1996,1,17101,655d395b7086282ba8e0813e,655d5a177086282ba8e0815b
655e239691d67ee903e57243,13785,Collision,Feb,Feb,41-50,7 years,Policy Holder,0,1996,0,20806,655d395b7086282ba8e08147,655d5a177086282ba8e0814f
655e239691d67ee903e57244,13786,All Perils,Feb,Feb,31-40,7 years,Policy Holder,2,1996,0,27036,655d395b7086282ba8e0811f,655d5a177086282ba8e08156
655e239691d67ee903e57245,13787,Collision,Feb,Feb,41-50,6 years,Policy Holder,0,1996,1,10940,655d395b7086282ba8e0813e,655d5a177086282ba8e08157
655e239691d67ee903e57246,13788,Collision,Jul,Aug,51-60,more than 7,Third Party,3,1996,1,27121,655d395b7086282ba8e08147,655d5a177086282ba8e08155
655e239691d67ee903e57247,13789,All Perils,Feb,Feb,51-60,more than 7,Policy Holder,0,1996,0,29302,655d395b7086282ba8e08124,655d5a177086282ba8e08157
655e239691d67ee903e57248,13790,Liability,Feb,Feb,31-40,7 years,Third Party,1,1996,0,58174,655d395b7086282ba8e08146,655d5a177086282ba8e0814e
655e239691d67ee903e57249,13791,Collision,Feb,Feb,41-50,7 years,Third Party,0,1996,0,27675,655d395b7086282ba8e08147,655d5a177086282ba8e08155
655e239691d67ee903e5724a,13792,Liability,Feb,Feb,21-30,6 years,Policy Holder,5,1996,0,63885,655d395b7086282ba8e08143,655d5a177086282ba8e08156
655e239691d67ee903e5724b,13793,Collision,Jul,Oct,41-50,6 years,Third Party,3,1996,0,19121,655d395b7086282ba8e0813e,655d5a177086282ba8e08157
655e239691d67ee903e5724c,13794,Collision,Mar,Mar,51-60,more than 7,Policy Holder,1,1996,0,21870,655d395b7086282ba8e08147,655d5a177086282ba8e0815a
655e239691d67ee903e5724d,13795,Collision,Apr,Apr,21-30,6 years,Policy Holder,5,1996,1,16338,655d395b7086282ba8e0812e,655d5a177086282ba8e08154
655e239691d67ee903e5724e,13796,Collision,May,May,21-30,5 years,Policy Holder,1,1996,0,21760,655d395b7086282ba8e08124,655d5a177086282ba8e08151
